"","trp1_l68","his1_l68","trp1_new_1_smaller","his1_new_1_smaller","trp1_new_2_smaller","his1_new_2_smaller","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:Jerala_P5:AD:Jerala_P2",492,30,4666,540,2986,392,1117.30272669562,-0.0509937300975501,0.408002801507073,0.76033291237455,NA
"DBD:Jerala_P6:AD:Jerala_P2",206,21,4562,478,2516,1244,1368.06154645651,0.0858218799696643,0.449813880372843,0.610862127228969,NA
"DBD:Jerala_P7:AD:Jerala_P2",62,5,3794,2361,2465,616,2167.20228392734,0.27873329309785,0.731674776600414,0.216072966164365,0.364300495853911
"DBD:Jerala_P8:AD:Jerala_P2",737,86,4188,229,2410,466,907.476375012743,-0.124640648092966,0.384378475860112,0.485442320441083,NA
"DBD:Jerala_P9:AD:Jerala_P2",1545,197,3227,334,1849,484,942.164777324059,0.0249583004629979,0.34240796397557,0.892255851229496,NA
"DBD:Jerala_P10:AD:Jerala_P2",1110,60,4020,700,2748,2637,2131.99221231823,0.262364877749746,0.587655581116012,0.199070376346282,0.345055319000223
"DBD:Jerala_P11:AD:Jerala_P2",1,1,3248,2026,2162,4289,3441.36475428787,0.536227241499665,1.17037423015961,0.109479823864611,0.237763082380877
"DBD:Jerala_P12:AD:Jerala_P2",4,0,3595,343,2690,1060,1149.15367976849,0.0340887359798635,0.783360929878567,0.882641925636432,NA
"DBD:Jerala_P4:AD:Jerala_P3",459,19864,4167,128229,2720,153771,150323.728620021,7.60821636357558,1.03967688615307,4.78556915828756e-14,7.6260360135292e-13
"DBD:Jerala_P5:AD:Jerala_P3",120,24,2930,966,1763,13948,6821.09558761219,2.01539618472681,2.03906144588347,0.00980790742258962,0.0428770466084892
"DBD:Jerala_P6:AD:Jerala_P3",1225,116,2932,184,1597,201,641.777373353424,-0.23592985504707,0.356974452868249,0.22655376918522,NA
"DBD:Jerala_P7:AD:Jerala_P3",159,2,2565,6578,1643,308,4409.83464340553,1.15075795108707,1.68176414855347,NA,NA
"DBD:Jerala_P8:AD:Jerala_P3",1762,86,2698,288,2026,304,787.258476236302,-0.121416427027406,0.352470510946047,0.512773286030085,NA
"DBD:Jerala_P9:AD:Jerala_P3",1208,121,2168,127,1501,301,593.316845770517,-0.140762891661914,0.337477930988533,0.459997670884079,NA
"DBD:Jerala_P10:AD:Jerala_P3",242,15,2807,1576,1616,1156,1787.62251547569,0.449364292270708,0.837352875072893,0.0917333743933882,0.215200391208497
"DBD:Jerala_P11:AD:Jerala_P3",70,8,1977,473,1643,1705,1297.11861551253,0.22548805364843,0.774452627733518,0.322370230498163,NA
"DBD:Jerala_P12:AD:Jerala_P3",201,145,2596,215,1563,833,868.78045874688,0.147283323957877,0.411198363293628,0.408902384348045,NA
"DBD:Jerala_P5:AD:Jerala_P4",335,32,3582,2041,1486,265,1738.46857051267,0.346606311398075,0.723692566397189,0.138541474822445,0.273757954249151
"DBD:Jerala_P6:AD:Jerala_P4",1,1,3263,292,2749,644,929.07722999539,-0.010289472969599,0.709832736054664,0.961627883629719,NA
"DBD:Jerala_P7:AD:Jerala_P4",298,12,3206,92,1592,253,541.667025818163,-0.257806032990261,0.489759814840185,0.188761741193329,NA
"DBD:Jerala_P8:AD:Jerala_P4",432,33,2698,179,2013,282,631.278946366397,-0.158608196827382,0.401813360609139,0.380443214966957,NA
"DBD:Jerala_P9:AD:Jerala_P4",508,30,1702,66,1080,182,366.702788643426,-0.226946298250163,0.41029584551976,0.233186595895042,NA
"DBD:Jerala_P10:AD:Jerala_P4",661,58,2882,153,2412,4529,2473.56171968331,0.462733790776242,0.889942510712457,NA,NA
"DBD:Jerala_P11:AD:Jerala_P4",65,13,2396,2326,1481,1078,2156.67631448367,0.690337890944774,1.14860210256761,0.0528293689735507,0.149986829154793
"DBD:Jerala_P12:AD:Jerala_P4",297,13,3244,112,1972,357,638.572000514586,-0.115890303065555,0.534195753266314,0.516917892922425,NA
"DBD:Jerala_P6:AD:Jerala_P5",271,236,2919,22101,1800,29168,25994.3099133344,5.59691825697621,1.23439674645029,1.77142500139781e-06,1.45847325115087e-05
"DBD:Jerala_P7:AD:Jerala_P5",3,2,2509,196,1857,364,616.761297403905,-0.0330401935598431,0.656533324665824,0.869542076091457,NA
"DBD:Jerala_P8:AD:Jerala_P5",157,29,3466,518,2137,4303,2572.28293262621,0.485351340394465,0.945159770392092,0.0927888326465785,0.215200391208497
"DBD:Jerala_P9:AD:Jerala_P5",651,76,2654,2925,1375,221,2212.73402282243,0.733777208051828,1.11262318088546,NA,NA
"DBD:Jerala_P10:AD:Jerala_P5",46,11,3734,1298,2829,372,1461.84976319018,0.0876538432166291,0.637359844857309,0.655258425035372,NA
"DBD:Jerala_P11:AD:Jerala_P5",82,22,2936,1794,1438,850,1775.70826134032,0.460747409506729,0.872252167308952,0.0920515396294665,0.215200391208497
"DBD:Jerala_P12:AD:Jerala_P5",371,121,3507,3033,2143,1745,3055.79707534746,0.733264275640004,1.12576086291521,0.0419026159470059,0.127777112826055
"DBD:Jerala_P7:AD:Jerala_P6",1330,135,2331,210,1515,472,737.753989225979,0.0267337377844457,0.338241096290149,0.885586221664178,NA
