"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_100_swap:A_HT_DHD_34_swap",5,4,4,3,3.94708456493881,0.00773176625234143,0.464492515913904,0.936891500485813,0.997989346519148
"A_HT_DHD_100_swap:A_HT_DHD_35_swap",31,25,5,4,14.2479799123419,-0.234825391081385,0.705593549248686,0.111703487029749,0.707405995907005
"A_HT_DHD_100_swap:A_HT_DHD_36_swap",64,52,3,2,25.4097183243316,-2.64145820175591,1.45840201830157,0.000667664957709302,0.0117116288464067
"A_HT_DHD_100_swap:A_HT_DHD_37_swap",8,6,11,8,8.54113541498625,0.0542898198084024,0.412362535677991,0.53529953405133,0.989991797150783
"A_HT_DHD_100_swap:A_HT_DHD_38_swap",32,26,23,19,24.6020197636913,0.00359115793538268,0.216545144798762,0.938323995143981,0.997989346519148
"A_HT_DHD_100_swap:A_HT_DHD_39_swap",7,5,1,0,2.71880494257862,-0.131377816453374,0.707358803756935,0.287438461107388,0.934325780940443
"A_HT_DHD_100_swap:A_HT_DHD_3_swap",178,146,70,59,105.74171921247,-0.0563291251881771,0.250063373870167,0.195305817967346,0.85528796053603
"A_HT_DHD_100_swap:A_HT_DHD_40_swap",221,181,82,69,128.456539577203,-0.0776517777300175,0.290498541783363,0.131217313465549,0.758130353604778
"A_HT_DHD_100_swap:A_HT_DHD_41_swap",1,0,2,1,1.05614880775957,0.0499389485045171,0.669790145088372,0.608360462017251,0.9913679279935
"A_HT_DHD_100_swap:A_HT_DHD_42_swap",240,197,44,37,114.59972069494,-1.3643004227996,0.889319447905299,0.00170964027785864,0.0276135263836125
"A_HT_DHD_100_swap:A_HT_DHD_43_swap",5,4,11,9,7.86897514006969,0.11236359069514,0.537761189973651,0.305899863666931,0.945523082098769
"A_HT_DHD_100_swap:A_HT_DHD_44_swap",228,187,40,34,107.962336653982,-1.43187304741177,0.895727401901718,0.00152251281685114,0.0248264290900895
"A_HT_DHD_100_swap:A_HT_DHD_45_swap",72,59,57,48,58.6733293311656,0.00926508173906395,0.152624316992937,0.756069506257393,0.997692885316562
"A_HT_DHD_100_swap:A_HT_DHD_46_swap",207,170,18,15,87.750419982427,-2.70029303246526,0.664483265545557,1.0915613145532e-05,0.000253803964132369
"A_HT_DHD_100_swap:A_HT_DHD_47_swap",310,254,167,141,209.217031487392,-0.0128733108146688,0.11730108139018,0.522762935731866,0.988064914085477
"A_HT_DHD_100_swap:A_HT_DHD_48_swap",112,92,45,38,67.1208612841564,-0.0471206403397772,0.243140133768151,0.278902004486635,0.931326204759457
"A_HT_DHD_100_swap:A_HT_DHD_49_swap",339,278,86,73,175.27519220456,-0.611229668615623,0.748803227873978,0.00861513802898624,0.115138785893275
"A_HT_DHD_100_swap:A_HT_DHD_4_swap",132,108,9,7,54.3201912096534,-2.91677045095731,0.825970199193965,3.76480999968106e-05,0.00081352633471369
"A_HT_DHD_100_swap:A_HT_DHD_50_swap",166,136,104,88,120.196403407054,-0.00390879082939788,0.111975972037483,0.851752953703967,0.997989346519148
